"X","listing_id","host_id","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","capped_price","capped_minimum_nights","afinnsentiment","bingsentiment","nrcsentiment","ave_sentiment"
9491,24305076,182450721,"Roncesvalles",43.6492,-79.44556,"Entire home/apt",200,3,80,"2020-03-15",3.4,1,200,3,801,411,394,0.397396078976559
9492,24307157,1155724,"Bayview Village",43.77027,-79.3788,"Private room",54,1,4,"2019-01-01",0.16,2,54,1,9,5,4,0.330300557143886
9493,24307196,183311197,"Niagara",43.64113,-79.40363,"Private room",45,2,119,"2020-03-17",4.86,1,45,2,960,487,526,0.432284446671607
9494,24308288,183379857,"Waterfront Communities-The Island",43.64232,-79.37952,"Entire home/apt",399,3,28,"2020-03-05",1.14,1,350,3,203,103,117,0.345877420765392
9495,24308865,43223187,"South Parkdale",43.63334,-79.42993,"Private room",51,2,46,"2019-12-13",1.85,1,51,2,196,88,78,0.38928273628175
9496,24309959,10919516,"Greenwood-Coxwell",43.67001,-79.32681,"Entire home/apt",80,2,96,"2020-04-20",3.81,1,80,2,524,299,231,0.415615360479243
9497,24310245,23121571,"O'Connor-Parkview",43.70103,-79.30494,"Entire home/apt",90,2,69,"2020-04-24",2.74,1,90,2,475,243,226,0.379794962388857
9498,24312292,183416415,"Oakridge",43.69099,-79.28103,"Entire home/apt",100,3,5,"2018-08-27",0.22,1,100,3,14,8,8,0.208320846815652
9499,24312463,8206364,"Church-Yonge Corridor",43.66057,-79.38146,"Entire home/apt",169,3,15,"2020-01-04",0.63,1,169,3,93,39,33,0.375181627375543
9500,24318656,148320439,"Bay Street Corridor",43.65553,-79.38357,"Shared room",34,3,2,"2018-05-06",0.08,2,34,3,2,0,1,0.542705098312484
9501,24322350,146490495,"Tam O'Shanter-Sullivan",43.782,-79.30545,"Private room",39,5,25,"2020-03-29",1,4,39,5,104,66,51,0.389309231583195
9502,24324213,28911576,"Waterfront Communities-The Island",43.63883,-79.39765,"Entire home/apt",100,5,6,"2018-05-08",0.24,1,100,5,50,31,25,0.432498547884156
9503,24325178,44870947,"Willowdale East",43.77107,-79.40794,"Private room",39,1,45,"2020-03-08",1.8,1,39,1,202,104,95,0.464582612981361
9504,24333970,56898467,"Humewood-Cedarvale",43.69157,-79.43404,"Entire home/apt",100,6,17,"2019-07-28",0.75,1,100,6,95,51,44,0.38683775526665
9505,24334474,12646198,"Annex",43.66783,-79.41137,"Entire home/apt",155,3,34,"2020-01-10",1.39,1,155,3,310,200,158,0.425407309765107
9506,24335381,112484529,"Willowdale West",43.77965,-79.41555,"Private room",104,1,11,"2019-09-30",0.45,1,104,1,41,20,17,0.290122303934925
9507,24351707,130331704,"Yorkdale-Glen Park",43.72343,-79.45465,"Private room",75,2,108,"2020-03-20",4.33,4,75,2,722,362,314,0.475633274005609
9508,24352464,1198630,"Trinity-Bellwoods",43.65444,-79.41375,"Entire home/apt",479,2,15,"2018-08-12",0.63,17,350,2,84,35,33,0.291553187893286
9509,24368650,534666,"Willowdale East",43.76219,-79.4107,"Entire home/apt",90,1,34,"2019-04-23",1.35,6,90,1,107,51,51,0.347475197160421
9510,24369125,153757180,"Caledonia-Fairbank",43.68975,-79.45049,"Private room",45,30,13,"2019-09-24",0.54,4,45,30,52,33,22,0.455063521720041
9511,24369581,4644153,"Runnymede-Bloor West Village",43.66275,-79.48952,"Entire home/apt",229,5,4,"2018-08-11",0.16,1,229,5,17,14,29,0.31883909943528
9512,24369696,68266347,"Mimico (includes Humber Bay Shores)",43.62228,-79.48833,"Entire home/apt",410,3,41,"2020-02-28",1.63,2,350,3,291,164,142,0.455734365146564
9513,24371282,45658926,"Waterfront Communities-The Island",43.64799,-79.39216,"Entire home/apt",120,2,22,"2019-04-08",0.88,1,120,2,108,57,39,0.445671991614114
9514,24371480,4013498,"Corso Italia-Davenport",43.67679,-79.43542,"Private room",65,1,62,"2020-04-07",2.52,17,65,1,319,176,144,0.436262702212401
9515,24371570,516206,"Bay Street Corridor",43.64886,-79.38108,"Entire home/apt",129,1,160,"2020-03-15",6.4,3,129,1,672,368,298,0.456748847797605
9516,24372498,85714020,"Moss Park",43.6537,-79.3725,"Entire home/apt",149,2,32,"2019-09-01",1.33,1,149,2,174,92,79,0.485462244617619
9518,24374076,183948187,"Junction Area",43.67029,-79.4815,"Entire home/apt",79,1,136,"2020-03-31",5.51,1,79,1,687,437,260,0.425280391158264
9520,24379222,183990824,"Waterfront Communities-The Island",43.64413,-79.3894,"Entire home/apt",112,28,122,"2020-03-24",4.85,1,112,28,726,368,366,0.437513210499326
9521,24380460,162043866,"Clairlea-Birchmount",43.70466,-79.28714,"Entire home/apt",100,2,37,"2019-11-26",1.48,1,100,2,86,56,30,0.374991212991122
9522,24388762,30291934,"Oakwood Village",43.68255,-79.42975,"Entire home/apt",500,2,1,"2018-07-28",0.05,1,350,2,-1,0,-1,0
9523,24393395,82285738,"Church-Yonge Corridor",43.66023,-79.38126,"Entire home/apt",149,2,97,"2020-01-19",3.93,2,149,2,531,280,252,0.422368184730607
9524,24394585,184112371,"Agincourt South-Malvern West",43.79056,-79.29077,"Private room",32,1,39,"2019-11-29",1.58,2,32,1,185,101,79,0.52495039645417
9525,24395974,28078859,"Banbury-Don Mills",43.7314,-79.32823,"Entire home/apt",110,15,5,"2019-11-30",0.23,1,110,15,48,23,23,0.424350293595141
9526,24396723,94528770,"Annex",43.66735,-79.41327,"Private room",51,2,196,"2020-03-14",7.91,1,51,2,1127,581,537,0.418825992911371
9527,24398166,143660058,"University",43.66374,-79.40231,"Private room",70,3,6,"2018-07-03",0.24,3,70,3,10,7,5,0.346719265127075
9528,24408587,59917059,"South Parkdale",43.63539,-79.46964,"Entire home/apt",177,1,24,"2018-08-28",0.97,1,177,1,106,58,50,0.312493454261295
9529,24411312,109263412,"Annex",43.66629,-79.41426,"Entire home/apt",89,2,210,"2020-03-07",8.36,5,89,2,904,489,461,0.406804986586754
9530,24413729,161888629,"Yonge-Eglinton",43.70463,-79.39904,"Entire home/apt",200,14,19,"2020-03-06",0.91,2,200,14,57,32,27,0.380055270124407
9531,24422482,8671865,"Moss Park",43.65371,-79.37304,"Entire home/apt",106,28,2,"2019-08-05",0.09,1,106,28,23,12,7,0.486051248085126
9532,24422617,11441355,"Waterfront Communities-The Island",43.64131,-79.40009,"Entire home/apt",60,2,87,"2020-04-06",3.52,1,60,2,404,206,176,0.473174099571444
9533,24423833,870225,"Waterfront Communities-The Island",43.64304,-79.40114,"Shared room",99,1,1,"2018-12-09",0.06,1,99,1,3,4,4,0.556831725506849
9534,24428976,40064049,"Rexdale-Kipling",43.71588,-79.5655,"Private room",45,3,24,"2020-01-01",0.97,4,45,3,130,66,55,0.440700914619216
9535,24431357,26795770,"Dufferin Grove",43.65236,-79.43399,"Entire home/apt",225,2,18,"2019-09-02",0.72,1,225,2,105,50,41,0.408654025055985
9536,24441136,37950294,"South Parkdale",43.63557,-79.43544,"Entire home/apt",84,1,117,"2020-04-16",4.74,5,84,1,444,225,205,0.378964213277283
9537,24442189,8761378,"Keelesdale-Eglinton West",43.68479,-79.46662,"Entire home/apt",61,20,32,"2019-08-24",1.29,2,61,20,242,126,108,0.436780891690066
9538,24446593,20407256,"Bayview Village",43.77289,-79.37565,"Private room",90,1,97,"2020-03-06",3.97,3,90,1,608,299,235,0.49336741961973
9539,24447394,9010544,"Dufferin Grove",43.6577,-79.43461,"Entire home/apt",248,2,21,"2018-09-10",0.9,1,248,2,136,79,77,0.435899938109167
9540,24448035,19509784,"Waterfront Communities-The Island",43.64893,-79.3902,"Entire home/apt",149,1,44,"2020-02-23",1.88,29,149,1,155,68,47,0.472782588320098
9541,24450728,22932234,"Cabbagetown-South St.James Town",43.66543,-79.36564,"Entire home/apt",441,3,6,"2019-08-10",0.26,6,350,3,38,23,21,0.524452472410058
9542,24470707,184831867,"East End-Danforth",43.68559,-79.2945,"Entire home/apt",176,1,51,"2020-01-01",2.1,2,176,1,221,107,91,0.404284809572549
9543,24472061,39720022,"Oakwood Village",43.67933,-79.44256,"Entire home/apt",200,3,30,"2020-03-08",1.38,2,200,3,124,52,53,0.368777654593892
9544,24474275,7343001,"Broadview North",43.6831,-79.34716,"Entire home/apt",235,3,17,"2019-09-02",0.75,2,235,3,90,55,52,0.411841740787303
9545,24478666,66655429,"Waterfront Communities-The Island",43.64261,-79.38092,"Entire home/apt",363,28,133,"2020-03-13",5.33,9,350,28,603,258,240,0.387829707380071
9546,24478784,184907685,"Roncesvalles",43.646,-79.44556,"Entire home/apt",100,29,15,"2019-12-16",0.68,1,100,29,105,56,57,0.349024288002341
9547,24488469,88357720,"University",43.66479,-79.40695,"Entire home/apt",160,3,45,"2020-03-08",1.89,11,160,3,245,147,142,0.412591604399306
9548,24489663,4013498,"Kensington-Chinatown",43.65587,-79.40655,"Private room",70,1,76,"2020-02-17",3.25,17,70,1,231,110,81,0.35218406527623
9549,24490750,144341977,"Leaside-Bennington",43.70324,-79.36948,"Entire home/apt",120,6,1,"2018-07-11",0.04,1,120,6,11,9,6,0.623969979683266
9550,24491182,185005777,"Old East York",43.69416,-79.34944,"Private room",150,1,229,"2020-03-02",9.18,1,150,1,944,494,389,0.474240787209519
9551,24491389,4013498,"University",43.65765,-79.40808,"Private room",65,1,66,"2020-03-05",2.7,17,65,1,216,105,93,0.346106552061115
9552,24491594,4013498,"Kensington-Chinatown",43.65561,-79.40619,"Private room",60,1,44,"2020-04-06",1.87,17,60,1,164,96,76,0.389475844709297
9553,24491604,4013498,"Kensington-Chinatown",43.65593,-79.40627,"Private room",65,1,89,"2020-02-01",3.63,17,65,1,294,131,88,0.334715672783466
9554,24493670,185023741,"Newtonbrook West",43.7837,-79.4352,"Private room",73,7,1,"2018-06-06",0.04,2,73,7,5,1,2,0.337353438087701
9555,24496096,114344363,"Trinity-Bellwoods",43.65243,-79.41656,"Entire home/apt",249,28,4,"2018-10-27",0.16,6,249,28,22,15,13,0.509617058387199
9556,24497068,185050635,"Malvern",43.80283,-79.21285,"Private room",32,14,13,"2019-12-08",0.52,1,32,14,17,13,9,0.41097976825488
9557,24497131,185046129,"Niagara",43.64375,-79.41563,"Entire home/apt",61,2,91,"2019-11-24",3.66,2,61,2,361,161,155,0.371132317601812
9558,24498788,156954991,"Agincourt South-Malvern West",43.79577,-79.2793,"Private room",25,4,36,"2020-03-24",1.47,7,25,4,156,71,48,0.382910952093613
9559,24499824,8126456,"The Beaches",43.67097,-79.28716,"Entire home/apt",94,5,13,"2019-01-05",0.53,2,94,5,30,20,15,0.342928520547528
9560,24500072,29170696,"Scarborough Village",43.74311,-79.21034,"Private room",55,1,9,"2019-09-01",0.94,1,55,1,67,30,21,0.415903563270115
9561,24501239,93539793,"Niagara",43.63669,-79.40556,"Entire home/apt",129,1,57,"2020-01-02",2.5,1,129,1,246,124,103,0.353264400411716
9562,24515375,1402232,"South Parkdale",43.64132,-79.42991,"Entire home/apt",129,1,42,"2020-03-27",1.72,5,129,1,205,117,104,0.388564728118243
9563,24517746,185208324,"Bay Street Corridor",43.6682,-79.39013,"Private room",90,1,2,"2018-06-16",0.09,2,90,1,3,1,2,0.28794198714886
9564,24519615,8633821,"Stonegate-Queensway",43.62796,-79.50678,"Private room",49,1,56,"2019-10-27",2.28,1,49,1,278,140,131,0.434101783418972
9565,24523949,176051098,"Yorkdale-Glen Park",43.7224,-79.45547,"Entire home/apt",299,2,8,"2020-03-16",0.37,1,350,2,41,20,20,0.418566446915097
9566,24524343,152697162,"Waterfront Communities-The Island",43.64266,-79.38109,"Entire home/apt",105,3,251,"2020-05-03",10.24,5,105,3,1011,487,405,0.39649703336815
9567,24524476,185262110,"Annex",43.67207,-79.411,"Entire home/apt",119,3,27,"2020-04-11",1.09,1,119,3,272,137,127,0.499064463531403
9568,24529671,147425136,"North St.James Town",43.66834,-79.37613,"Private room",35,2,5,"2019-10-27",0.22,1,35,2,32,19,13,0.356703228595277
9569,24534528,42051428,"Dufferin Grove",43.65564,-79.44791,"Entire home/apt",106,3,6,"2018-08-13",0.26,1,106,3,7,6,7,0.297903709117544
9571,24536343,129316348,"Dufferin Grove",43.65452,-79.43862,"Private room",59,2,28,"2020-03-03",1.21,2,59,2,123,53,45,0.367650690356641
9572,24540287,11813901,"Palmerston-Little Italy",43.66326,-79.4125,"Entire home/apt",51,2,105,"2020-03-07",4.33,2,51,2,441,240,193,0.392029130593333
9573,24542901,37664241,"Clairlea-Birchmount",43.71721,-79.27448,"Entire home/apt",84,7,50,"2020-03-22",2.09,1,84,7,209,128,111,0.401974984544111
9574,24544300,18118768,"Waterfront Communities-The Island",43.6472,-79.37407,"Entire home/apt",124,2,11,"2018-05-12",0.44,1,124,2,24,17,7,0.371920586217464
9575,24549208,56411982,"East End-Danforth",43.68207,-79.29548,"Entire home/apt",149,2,7,"2018-08-23",0.3,2,149,2,47,19,17,0.391743706129463
9576,24553653,12033867,"Bayview Village",43.76606,-79.38003,"Entire home/apt",139,1,1,"2019-10-06",0.14,12,139,1,3,1,5,0.273731877605577
9578,24554340,185501519,"Oakridge",43.69464,-79.27662,"Entire home/apt",225,1,33,"2019-05-27",1.35,1,225,1,80,51,51,0.318064358538295
9579,24556893,185524106,"Cabbagetown-South St.James Town",43.66606,-79.36419,"Entire home/apt",90,4,32,"2019-03-30",1.32,1,90,4,170,89,76,0.390589040763266
9580,24558138,24054679,"Mount Pleasant West",43.70454,-79.39509,"Entire home/apt",119,1,165,"2020-04-19",6.64,1,119,1,745,397,335,0.3874144908234
9581,24558368,185538321,"Junction Area",43.66343,-79.47152,"Shared room",110,1,14,"2020-01-01",0.57,3,110,1,47,20,20,0.329413172354497
9582,24559548,107694749,"York University Heights",43.76476,-79.50459,"Private room",44,7,4,"2019-08-18",0.28,3,44,7,25,13,12,0.462437724370679
9583,24562026,105231562,"Islington-City Centre West",43.64287,-79.52822,"Entire home/apt",245,3,3,"2019-09-02",0.33,1,245,3,24,10,8,0.489265871115544
9584,24563123,90400692,"Oakwood Village",43.69808,-79.43887,"Entire home/apt",68,2,3,"2018-05-21",0.12,1,68,2,6,5,4,0.341936882486673
9586,24571917,111004886,"Dovercourt-Wallace Emerson-Junction",43.66282,-79.43063,"Entire home/apt",460,7,6,"2019-08-24",0.28,2,350,7,39,18,15,0.297762231830928
9587,24573331,3207508,"Bay Street Corridor",43.64949,-79.38649,"Entire home/apt",328,21,2,"2018-08-06",0.09,1,350,21,19,5,5,0.295561197661114
9588,24574334,33860373,"Greenwood-Coxwell",43.67014,-79.31968,"Entire home/apt",100,2,78,"2020-03-17",3.27,2,100,2,533,279,204,0.392703255326477
9589,24575399,28446414,"Little Portugal",43.64074,-79.42254,"Entire home/apt",149,7,26,"2019-05-23",1.13,2,149,7,53,30,24,0.25002337491866
9590,24575460,185684703,"Henry Farm",43.77258,-79.34637,"Entire home/apt",75,1,109,"2019-07-21",4.41,1,75,1,364,196,166,0.436559867929017
9591,24576382,6495264,"Playter Estates-Danforth",43.67708,-79.36106,"Entire home/apt",125,2,5,"2018-10-14",0.21,1,125,2,33,18,33,0.138499957949266
9592,24578961,130331704,"Yorkdale-Glen Park",43.72164,-79.45475,"Private room",75,2,112,"2020-03-01",4.58,4,75,2,701,343,264,0.441597976011407
9593,24578987,53061286,"Long Branch",43.58936,-79.5439,"Entire home/apt",90,4,1,"2018-06-30",0.04,1,90,4,3,1,1,0.31039942829192
9594,24580358,144162115,"Parkwoods-Donalda",43.75265,-79.33235,"Private room",30,2,1,"2018-05-02",0.04,1,30,2,9,4,5,0.0262603040569487
9595,24581688,1155724,"Bayview Village",43.77142,-79.37935,"Private room",49,1,5,"2018-09-30",0.2,2,49,1,26,14,9,0.435432519913357
9596,24582520,21700741,"Church-Yonge Corridor",43.65906,-79.37861,"Private room",49,2,13,"2018-08-19",0.53,1,49,2,49,25,22,0.461997615179834
9597,24582855,152697162,"Waterfront Communities-The Island",43.64613,-79.38818,"Entire home/apt",119,3,178,"2020-03-17",7.25,5,119,3,615,350,344,0.408565235846728
9598,24596438,185869909,"Yonge-Eglinton",43.71073,-79.40659,"Private room",75,5,1,"2018-08-31",0.05,2,75,5,4,4,0,0.27731829443402
9599,24596531,114344363,"Trinity-Bellwoods",43.6529,-79.4158,"Entire home/apt",127,7,25,"2019-09-07",1.03,6,127,7,137,77,76,0.466325173204346
9600,24596930,169175102,"Regent Park",43.6568,-79.36152,"Private room",65,2,78,"2019-12-01",3.18,1,65,2,533,299,235,0.411647298694731
9601,24596949,185873760,"Greenwood-Coxwell",43.67397,-79.32499,"Entire home/apt",125,3,16,"2019-12-26",0.66,1,125,3,103,63,51,0.425247795258367
9602,24597203,185538321,"Junction Area",43.66502,-79.47119,"Private room",84,1,12,"2020-01-21",0.49,3,84,1,42,19,17,0.325371427756939
9603,24598798,118986175,"North St.James Town",43.66673,-79.37635,"Private room",119,1,1,"2018-04-26",0.04,2,119,1,9,3,1,0.28690717105028
9604,24599021,75019422,"Willowdale East",43.77961,-79.41217,"Entire home/apt",140,1,10,"2019-08-20",0.84,1,140,1,79,36,33,0.361623386322192
9605,24600122,18691419,"Dovercourt-Wallace Emerson-Junction",43.66787,-79.44894,"Entire home/apt",149,2,3,"2018-05-26",0.12,1,149,2,12,14,12,0.578816130105084
9606,24600389,185898293,"Niagara",43.63577,-79.40225,"Entire home/apt",119,30,10,"2019-11-09",0.43,1,119,30,42,22,18,0.422759925358117
9607,24602620,1420131,"Waterfront Communities-The Island",43.63623,-79.3977,"Entire home/apt",98,19,5,"2019-08-24",0.22,1,98,19,12,5,5,0.349636046395898
9609,24605333,185939056,"Church-Yonge Corridor",43.65538,-79.37511,"Entire home/apt",145,1,26,"2020-02-17",1.1,1,145,1,53,27,18,0.246461940710312
9610,24606644,22932234,"Niagara",43.63567,-79.40125,"Entire home/apt",250,3,10,"2020-03-25",0.49,6,250,3,37,20,14,0.386699069306422
9611,24606919,158339294,"Annex",43.67407,-79.40236,"Entire home/apt",75,14,37,"2019-10-31",1.51,5,75,14,91,47,55,0.347821602683989
9612,24607253,114348135,"Kensington-Chinatown",43.6566,-79.39651,"Private room",100,4,2,"2018-05-13",0.08,1,100,4,10,7,4,0.431006052465653
9613,24614358,186018483,"Niagara",43.64166,-79.41274,"Entire home/apt",159,2,69,"2019-08-26",2.81,1,159,2,322,169,170,0.379552341325422
9614,24617842,186045633,"Waterfront Communities-The Island",43.64291,-79.3899,"Entire home/apt",249,2,10,"2019-07-28",0.4,1,249,2,44,20,17,0.417990150330457
9615,24622416,35304559,"Niagara",43.64538,-79.41086,"Private room",80,1,3,"2019-07-23",0.3,1,80,1,14,5,4,0.401050850844208
9616,24623982,150625571,"Palmerston-Little Italy",43.65604,-79.41769,"Private room",93,29,2,"2018-07-01",0.09,10,93,29,11,6,8,0.357439127439612
9617,24624353,122062284,"Waterfront Communities-The Island",43.64135,-79.38293,"Entire home/apt",210,2,1,"2018-07-16",0.05,4,210,2,4,1,1,0.427250032947012
9618,24627335,145839320,"Niagara",43.63531,-79.40413,"Entire home/apt",69,2,23,"2020-03-04",0.94,1,69,2,104,40,45,0.290319684347319
9619,24628849,61249186,"Ionview",43.73699,-79.27586,"Entire home/apt",75,8,13,"2020-04-07",0.54,1,75,8,139,59,39,0.376631957090655
9620,24628998,185658054,"Waterfront Communities-The Island",43.64298,-79.3812,"Entire home/apt",125,1,66,"2020-04-28",2.69,1,125,1,217,92,76,0.376651093944607
9621,24629721,55175789,"Kensington-Chinatown",43.65624,-79.40301,"Entire home/apt",139,2,64,"2020-03-07",2.77,22,139,2,270,152,137,0.426712154098007
9622,24633948,186162887,"Bay Street Corridor",43.66674,-79.39001,"Private room",61,1,8,"2020-01-03",0.32,1,61,1,4,1,3,0.300924426584662
9623,24634618,60814383,"Niagara",43.64136,-79.41406,"Entire home/apt",135,3,77,"2019-10-28",3.15,1,135,3,441,230,218,0.428879278270071
9624,24644957,3479499,"Waterfront Communities-The Island",43.64757,-79.39687,"Entire home/apt",175,10,9,"2019-09-25",0.38,1,175,10,25,24,14,0.350258985777626
9625,24648920,23962877,"Lawrence Park South",43.72056,-79.40963,"Entire home/apt",401,3,6,"2019-08-23",0.28,2,350,3,14,7,20,0.195222993729196
9626,24649034,49431346,"Danforth",43.68636,-79.3141,"Private room",61,1,1,"2018-04-27",0.04,3,61,1,-1,0,-1,0
9627,24649327,23962877,"Lawrence Park South",43.72077,-79.40971,"Entire home/apt",149,5,15,"2020-01-03",0.66,2,149,5,89,42,46,0.374224288362362
9628,24649761,8252888,"Trinity-Bellwoods",43.6511,-79.40687,"Private room",44,4,20,"2019-09-01",0.85,2,44,4,67,29,28,0.327943553925828
9629,24656692,186343648,"Waterfront Communities-The Island",43.642,-79.37964,"Entire home/apt",141,1,9,"2019-04-15",0.5,1,141,1,26,11,6,0.291272454302912
9630,24668123,3259653,"Dovercourt-Wallace Emerson-Junction",43.65962,-79.44212,"Entire home/apt",75,2,9,"2018-06-10",0.36,1,75,2,29,14,10,0.280737785938864
9632,24674257,12742095,"Willowdale East",43.76169,-79.41035,"Entire home/apt",89,30,5,"2020-02-14",0.25,32,89,30,21,14,13,0.402420270138987
9633,24675660,421558,"Clanton Park",43.74272,-79.44225,"Entire home/apt",66,2,46,"2019-12-01",1.9,1,66,2,308,153,159,0.40739229406786
9634,24675791,1198630,"Niagara",43.63779,-79.40597,"Entire home/apt",100,10,37,"2020-04-05",1.51,17,100,10,94,55,52,0.274600837471517
9635,24676586,21186362,"Little Portugal",43.64304,-79.42562,"Entire home/apt",149,2,5,"2018-07-08",0.2,1,149,2,29,13,12,0.290574521193457
9636,24678179,173055636,"Parkwoods-Donalda",43.74702,-79.31376,"Private room",39,1,3,"2018-06-24",0.12,1,39,1,5,4,4,0.397267163448574
9637,24678457,4994265,"Glenfield-Jane Heights",43.74123,-79.52365,"Entire home/apt",65,3,19,"2020-03-01",0.79,2,65,3,56,29,16,0.427414366194604
9638,24678592,167537725,"The Beaches",43.67699,-79.29078,"Entire home/apt",250,2,9,"2019-08-07",0.4,1,250,2,77,45,45,0.329909376566066
