id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
11210215,Modern Comfort in Toronto's Heart,52585600,Michael,,Niagara,43.63748,-79.40356,Entire home/apt,100,1,3,2016-03-09,0.06,1,0
11211367,Economical bedroom near subway-J2,52921252,Lynn,,Lansing-Westgate,43.75726,-79.4165,Private room,51,2,15,2020-02-19,0.30,7,0
11211594,Economical Comfy Room nearby subwayJ3,52921252,Lynn,,Lansing-Westgate,43.75696,-79.41759,Private room,39,2,30,2019-08-18,0.59,7,0
11220512,NICE,50836566,Maryam,,Parkwoods-Donalda,43.76426,-79.34351,Shared room,35,1,11,2019-08-30,0.22,3,365
11221319,Breathtaking 360° City Views from the Rooftop,19961693,Claudia,,Waterfront Communities-The Island,43.64152,-79.40058,Entire home/apt,98,1,311,2020-04-13,6.53,1,168
11222187,$950 / 1br - LARGE Beautiful Attic,7026784,Stephen,,Palmerston-Little Italy,43.66295,-79.41539,Private room,35,1,0,,,1,0
11225180,Apartment in Greek Town Toronto,34592431,Terrence,,Danforth East York,43.68533,-79.34195,Entire home/apt,70,5,5,2020-03-31,0.10,1,0
11226618,Penthouse Monthly Rental at TipTop Lofts w Parking,22932234,Farid,,Niagara,43.63622,-79.40196,Entire home/apt,250,3,12,2020-01-22,0.25,6,298
11238363,located in the heart of Toronto,36180226,Mouhanad,,Bay Street Corridor,43.6593,-79.38555,Private room,65,14,36,2016-12-04,0.71,1,364
11239943,Downtown New Clean Bachelor Unit (#1),9923100,Ed,,Church-Yonge Corridor,43.66599,-79.382,Entire home/apt,67,5,73,2020-04-09,1.47,7,131
11240553,Private Starry Room in Luxury Condo,20744105,Christie,,Islington-City Centre West,43.63965,-79.5367,Private room,49,3,60,2020-02-29,1.17,2,90
11241791,"Trendy, Cozy & Comfortable Haven",2402168,Maegan,,High Park North,43.66173,-79.45665,Entire home/apt,84,2,1,2016-02-28,0.02,1,0
11244512,Nice and comfortable very clear,50836566,Maryam,,Parkwoods-Donalda,43.76625,-79.3452,Private room,51,2,7,2020-01-02,0.19,3,0
11244694,Cozy and friendly,50836566,Maryam,,Parkwoods-Donalda,43.76477,-79.34375,Private room,35,1,30,2020-03-05,0.63,3,0
11253014,★ Amazing 1 Bed +Large Den Downtown @ CN Tower ★,187320,Downtown Suite Living,,Waterfront Communities-The Island,43.64288,-79.38062,Entire home/apt,170,29,16,2020-02-28,0.36,13,179
11260147,Modern Uptown Condo,58258712,Ryan,,Mount Pleasant West,43.71284,-79.39275,Entire home/apt,89,1,0,,,1,0
11260291,Located on Danforth&woodbine,58771991,Sema,,Danforth,43.68616,-79.31455,Private room,51,1,191,2020-03-04,3.95,2,0
11260423,"2 Bdr+1 Toronto North, Park View",47910679,Luda,,Westminster-Branson,43.77804,-79.45263,Entire home/apt,169,2,33,2019-10-13,0.64,2,355
11261338,H *^^*nice ensuite bathroom,49092095,Rachel,,Milliken,43.81744,-79.2942,Private room,32,1,62,2020-02-29,1.22,8,350
11261371,Across CN Tower & Rogers Centre!!!,51662812,Vinesh,,Waterfront Communities-The Island,43.64374,-79.3932,Entire home/apt,82,29,9,2018-12-03,0.19,1,143
11261755,Luxury 1 BR Suite in ❤️ of Downtown near CN☆Tower,58785382,Katerina,,Waterfront Communities-The Island,43.64386,-79.38971,Entire home/apt,277,1,5,2020-02-16,0.11,12,67
11271448,Don't miss out! 1 bdrm Toronto Apartment - Private,58851850,Holly,,Clanton Park,43.74093,-79.43836,Private room,58,30,1,2016-08-30,0.02,3,0
11279714,Perfect Location to Explore Toronto!,12077066,Marsha,,South Riverdale,43.65846,-79.34942,Entire home/apt,179,2,15,2017-09-24,0.32,1,0
11279925,Spacious 1 Bedroom in Trendy Annex,58910123,David,,Palmerston-Little Italy,43.66305,-79.4142,Entire home/apt,100,3,0,,,1,0
11297662,Modern Zen One Bedroom Condo,56755710,Stevie,,Niagara,43.63909,-79.41132,Entire home/apt,80,2,14,2016-09-29,0.28,1,0
11301966,"Big bdrm. in lrg, gorgeous apt.",28429454,Amos,,Wychwood,43.68269,-79.42238,Private room,42,21,0,,,1,0
11313499,Large Studio Downtown Toronto,20185762,N,,Niagara,43.64228,-79.40423,Entire home/apt,65,155,16,2020-01-07,0.33,1,220
11317966,Heart of Toronto Downtown Condo,35916727,Mike,,Bay Street Corridor,43.64855,-79.38001,Entire home/apt,90,2,4,2017-10-22,0.09,1,0
11318131,Classic Home Little Italy Dwtn 2 Bedroom,14761152,Basmatee,,Palmerston-Little Italy,43.6603,-79.4165,Entire home/apt,150,28,56,2020-03-15,1.11,10,365
11322792,Charming Sunny 1BR in Heart of Ossington/Bellwoods,1017559,Darius,,Trinity-Bellwoods,43.64875,-79.42202,Entire home/apt,164,3,193,2020-03-01,4.00,4,344
11324058,Sunny Life on Queen Street,2617399,Simon,,Trinity-Bellwoods,43.64767,-79.40581,Entire home/apt,97,7,88,2020-04-02,1.74,1,173
11324662,Modern Luxury Corner Suite with Panoramic Views,10992034,Jonathan,,Waterfront Communities-The Island,43.64195,-79.38149,Entire home/apt,188,2,421,2020-03-26,8.36,2,12
11334127,Retro\vintage Little Italy (Rm 2) t,1225477,Mark,,Trinity-Bellwoods,43.65232,-79.41631,Private room,39,28,36,2020-01-03,0.70,5,238
11341816,"Swanky designer condo w/ private patio, open view!",58109629,Jo,,Waterfront Communities-The Island,43.63902,-79.39698,Entire home/apt,200,2,151,2019-08-10,2.95,12,355
11345032,Separate Entry 1 Bedroom Suite - Beaches,17225208,Tera & Jamie,,The Beaches,43.67141,-79.30614,Entire home/apt,56,2,77,2020-01-24,1.60,2,62
11351012,"Amazing modern condo, great location w/ parking",59245722,Lynn,,Willowdale East,43.77559,-79.41422,Entire home/apt,100,30,21,2019-10-27,0.64,1,0
11354871,Executive Yorkville Townhouse.,59472650,John,,Annex,43.67292,-79.39044,Entire home/apt,1500,2,3,2016-07-16,0.06,1,0
11356374,3rd Floor walkup 1 bedroom apt,59481157,Steven,,Mount Pleasant West,43.70051,-79.39647,Entire home/apt,110,1,0,,,1,0
11359841,St. Clair Beauty -2 BR Ap w/parking,7680784,Troy & Rotem,,Oakwood Village,43.68642,-79.44061,Entire home/apt,119,2,232,2020-03-20,4.54,2,324
11363128,Modern Renovated Home,59535195,Josey,,Stonegate-Queensway,43.62615,-79.51394,Shared room,174,2,0,,,1,0
11370261,Mina's Guest-House#302 (Queen bed+private balcony),2511000,Arya,,Moss Park,43.66006,-79.3724,Private room,80,3,7,2019-06-13,0.14,24,0
11372070,2 bedroom: 2 queen beds + 1 day bed,30718176,Sofia,,Niagara,43.64504,-79.40412,Entire home/apt,169,2,10,2016-09-24,0.21,1,0
11372814,Luxury lakeshore condo,42159992,Jinyi,,Waterfront Communities-The Island,43.6398,-79.39757,Entire home/apt,164,1,0,,,1,0
11376846,Modern 1+1 Waterfront HotSpot Condo,6896791,Luis,,Niagara,43.63687,-79.40453,Entire home/apt,159,30,13,2019-11-27,0.28,1,249
11378902,North York Two  Double-Bed Suit,25805697,Cherry,,Willowdale East,43.77098,-79.40084,Private room,77,2,37,2019-10-05,0.74,4,365
11383887,"room 4 号房｡安静客房带独立卫生间,,Private room with own bath",50769016,Jane,,Willowdale East,43.78076,-79.39579,Private room,75,4,14,2019-07-31,0.29,3,364
11385500,Charming & sun-filled in Weston. No cleaning fee!,27759063,Tania,,Weston,43.70209,-79.50657,Private room,49,3,22,2019-08-04,0.57,1,96
11386356,Luxurious Studio Downtown Toronto,6169046,Mushtaque,,Waterfront Communities-The Island,43.6417,-79.38227,Entire home/apt,500,30,0,,,1,83
11391372,Cozy Room in Health-Conscious Home,59749138,Lynn,,Playter Estates-Danforth,43.67825,-79.35321,Private room,42,2,18,2020-03-31,0.38,2,270
11398750,Downtown travelers Home,50514304,May,,Kensington-Chinatown,43.65355,-79.39456,Private room,53,1,227,2020-03-12,4.46,6,90
11412872,1 bhk Condo for short-term,45072424,Rafi,,Lansing-Westgate,43.76657,-79.41386,Entire home/apt,90,1,0,,,1,0
11420434,Amazing Room Well Located Harvie 3,14475101,Glaucia,,Corso Italia-Davenport,43.67993,-79.45094,Private room,18,1,13,2019-04-14,0.26,19,365
11421527,"Small Condo, Lake Views",59919108,Arthur,,Waterfront Communities-The Island,43.63917,-79.38238,Entire home/apt,114,1,1,2016-02-24,0.02,1,0
11427629,Beautiful Lakeview Downtown Toronto,43191204,Tristan,,Waterfront Communities-The Island,43.64111,-79.37246,Entire home/apt,229,2,6,2016-10-08,0.13,1,0
11431453,C1 Cozy studio in heart of the city,26753094,Keir,,Church-Yonge Corridor,43.66238,-79.3793,Entire home/apt,90,2,301,2020-04-21,5.93,4,39
11436936,Bright and Airy Studio Suite in the Beaches Area,56379622,Joanna & Carlo,,East End-Danforth,43.68344,-79.28867,Entire home/apt,98,3,109,2020-03-05,2.82,1,24
11438453,A Studio Unit on Midtown Subway,17429756,Carey,,Yonge-Eglinton,43.70766,-79.40098,Entire home/apt,80,60,90,2020-03-31,1.78,1,298
11441562,Cozy Trinity Bellwoods Studio,5304307,Sonja,,Trinity-Bellwoods,43.65403,-79.41186,Private room,65,7,59,2019-07-06,1.20,1,365
11443229,Spacious studio in downtown Toronto,60151016,Juliana,,Rosedale-Moore Park,43.67225,-79.38199,Entire home/apt,51,1,2,2016-03-17,0.04,1,0
11462457,Amazing Room Well Located Harvie 4,14475101,Glaucia,,Corso Italia-Davenport,43.67993,-79.45094,Private room,21,1,15,2020-02-29,0.32,19,365
11467221,"PentHouse near Scrb. Town Cntr., Amazing View",545074,Sohail,,Woburn,43.78133,-79.24626,Entire home/apt,150,7,1,2016-09-04,0.02,2,0
11470903,One room in Victorian house,2248773,Damien,,South Riverdale,43.66097,-79.34257,Private room,209,1,1,2016-03-05,0.02,1,0
11471042,Bedroom and Private bathroom,23702600,Mattea,,Moss Park,43.65753,-79.35549,Private room,90,1,4,2016-07-02,0.08,1,0
11472952,Dundas & Queen West Pad,11661457,Arturo,,Little Portugal,43.64644,-79.43504,Entire home/apt,79,2,240,2020-02-17,4.74,2,347
11475875,Nice large and quiet room.,60387068,Meven,,Mount Pleasant East,43.70851,-79.38466,Private room,48,1,0,,,1,0
11479853,Spacious Lower Level Apt. in a New Home.,60389751,Danuta,,Islington-City Centre West,43.63969,-79.55212,Entire home/apt,84,3,14,2020-03-15,0.28,1,0
11506531,Spacious escape close to city & beach.,24865440,Adrian,,Birchcliffe-Cliffside,43.69387,-79.26631,Entire home/apt,80,3,32,2018-10-10,1.05,1,0
11508705,Sunny Roncesvalles Studio,43043325,Mary,,High Park-Swansea,43.64819,-79.45048,Private room,46,7,315,2020-03-20,6.18,1,341
11514238,Cozy Mozy,60683865,Mehran,,Bay Street Corridor,43.66995,-79.38743,Private room,150,1,0,,,1,0
11522091,Brand New Loft,48165284,Carol,,Yonge-St.Clair,43.68626,-79.39868,Private room,76,1,1,2016-07-02,0.02,1,0
11528381,Amazing apartment in Toronto,38923473,Cristiano,,Bathurst Manor,43.75407,-79.44906,Entire home/apt,55,15,0,,,1,0
11529071,"2 Bedroom, 1.5 Bathrooms YONGE & SHEPPARD - YS278",12742095,Emil & Sue,,Willowdale East,43.76273,-79.40952,Entire home/apt,110,14,25,2019-08-25,0.53,32,327
11531274,Room Enceladus - Message Before Booking!,4010627,Deniz,,Little Portugal,43.6515,-79.43152,Private room,30,1,214,2020-04-15,4.25,2,50
11531645,Clean Fresh Private Basement Apartment.,60819779,Aaron,,Bendale,43.75034,-79.25065,Entire home/apt,60,3,136,2020-03-30,2.83,1,0
11533218,Luxurious Condo near CN Tower with FREE PARKING,60834822,Alper,,Waterfront Communities-The Island,43.64252,-79.39617,Entire home/apt,150,14,509,2020-03-19,10.33,3,300
11543302,Modern 2 Bedroom Family Home,11667709,Frank,,Broadview North,43.68415,-79.35642,Entire home/apt,299,7,0,,,1,0
11545886,Sunny Bachelor Apartment,9737179,Rachel,,Church-Yonge Corridor,43.66834,-79.38412,Entire home/apt,100,1,0,,,1,0
11552795,"Beautiful, Well-Equipped Annex Apt",11801417,Justin,,Annex,43.67444,-79.40489,Entire home/apt,100,1,0,,,1,0
11554988,"New, Clean Apartment!",30777317,Jacq,,Rockcliffe-Smythe,43.67171,-79.50096,Entire home/apt,65,7,23,2020-04-24,0.46,1,175
11555724,Uptown Gem near Yonge and Finch,48670392,Sergei,,Newtonbrook West,43.78613,-79.4358,Entire home/apt,80,3,33,2020-02-25,0.69,1,359
11556356,Easy Walking Distance to Downtown Toronto!,37224228,Curt,,Cabbagetown-South St.James Town,43.67053,-79.36921,Private room,38,28,1,2016-11-25,0.02,2,334
11564054,Penthouse Suite With Panaromic Lake/CN Tower View,58064419,Salma,,Waterfront Communities-The Island,43.64114,-79.38214,Entire home/apt,100,14,2,2016-12-14,0.04,1,0
11564817,Cozy Apt. in the heart of the Annex,3588898,Rosemary,,Annex,43.66897,-79.40839,Entire home/apt,73,1,3,2018-03-04,0.11,1,0
11565136,House style in heart of Cabbagetown,36694378,Gabor & Jun,,Moss Park,43.66302,-79.3684,Entire home/apt,141,3,24,2019-09-09,0.50,2,0
11572314,"York University Village, Toronto",44619526,Sigang,,York University Heights,43.77001,-79.50093,Private room,25,15,4,2020-04-15,0.12,8,243
11575466,Light Filled Apartment in Little Italy,32542633,Drake,,Palmerston-Little Italy,43.65964,-79.41204,Entire home/apt,118,5,167,2020-04-25,3.35,2,48
11582837,CasaLoma Home,61239645,Monte,,Yonge-St.Clair,43.69487,-79.4007,Private room,89,7,0,,,2,365
11587757,CASA LOMA SUITES,61280014,Haydee,,Wychwood,43.68128,-79.42328,Entire home/apt,75,7,27,2020-03-31,0.53,4,365
11590591,CN TOWER VIEW - 2 Bedroom Suite,61302723,Noor,,Waterfront Communities-The Island,43.64282,-79.38295,Entire home/apt,164,1,118,2018-11-13,2.42,1,0
11591486,Cozy 1Bed+Den.Great Location.28 FLR,18087577,Moe,,Willowdale East,43.77655,-79.41462,Entire home/apt,87,5,1,2016-05-20,0.02,1,280
11592021,Sunny & Spacious Bachelor,38517538,Alex,,Annex,43.66937,-79.40099,Entire home/apt,110,2,12,2017-04-09,0.24,1,365
11592311,"Bay St, Toronto",61100147,Chelsea,,Waterfront Communities-The Island,43.64222,-79.37683,Private room,100,1,1,2016-03-24,0.02,1,0
11594529,1B+Den Lakeview New Condo near Scotiabank Arena,7476559,Nicholas,,Waterfront Communities-The Island,43.64164,-79.38331,Entire home/apt,141,12,120,2019-11-01,2.37,2,327
11600509,Executive Studio At The Beach - Free Parking,43508952,Alan,,The Beaches,43.66648,-79.30534,Entire home/apt,125,3,24,2019-11-24,1.06,1,156
11602435,BREATHTAKING VIEW IN BEST LOCATION,12795294,Zak,,Waterfront Communities-The Island,43.64163,-79.38205,Entire home/apt,200,2,272,2020-03-14,5.34,4,78
11605307,Sunny Apt in West Queen West,37614987,Jen,,Little Portugal,43.64114,-79.42387,Entire home/apt,80,1,0,,,1,0
11608327,Private Room A Near Dufferin Subway,46024106,Janet,,Dovercourt-Wallace Emerson-Junction,43.66396,-79.43728,Private room,44,1,12,2016-10-31,0.24,6,0
11617376,One Bedroom + Den Condo (With ONE Parking Space),47406407,Patrick,,Mount Pleasant West,43.70493,-79.39709,Entire home/apt,164,30,0,,,1,358
11623936,Fabulous 1 Bedrm suite/kitchenette,61541880,Kachikwu,,Waterfront Communities-The Island,43.64405,-79.38116,Entire home/apt,105,2,5,2016-04-13,0.10,1,0
11624546,Entire 1Bdrm Apt - Church&Dundas,61572299,Hoda,,Church-Yonge Corridor,43.65675,-79.37633,Entire home/apt,75,2,10,2016-06-10,0.20,1,0
11624582,2 BDRM Annex Stylish Apt,17944133,Gabriel & Sarah,,Annex,43.66627,-79.40738,Entire home/apt,112,1,145,2020-03-19,3.88,1,222
11624771,beautiful room in big house with backyard view,61574112,Borana,,Oakwood Village,43.68031,-79.43726,Private room,45,1,34,2020-04-02,0.69,4,0
11625050,PRIME LOCATION DWNT / CN Tower View w/FREE Park,61571341,Tamara,,Waterfront Communities-The Island,43.63932,-79.38267,Entire home/apt,299,60,57,2019-04-09,1.13,1,35
11625716,Central City Condo,61583158,Han,,Waterfront Communities-The Island,43.64233,-79.39222,Private room,500,1,1,2016-09-17,0.02,1,179
11626301,Authentic Stunning & Cozy Loft,61589833,Paula,,South Parkdale,43.64147,-79.4317,Entire home/apt,250,3,4,2020-03-12,0.21,1,358
11626491,Sunny,29395026,Sylvester,,Rouge,43.8188,-79.2013,Private room,51,1,26,2020-03-01,0.53,1,90
11634350,Private Room C Near Dufferin Subway,46024106,Janet,,Dovercourt-Wallace Emerson-Junction,43.66396,-79.43728,Private room,49,1,17,2018-02-22,0.34,6,2
11634983,Private Room D Near Dufferin Subway,46024106,Janet,,Dovercourt-Wallace Emerson-Junction,43.66396,-79.43728,Private room,55,1,15,2018-05-04,0.30,6,0
11635646,1 Bedroom Condo,44079488,Julia,,Waterfront Communities-The Island,43.64156,-79.39556,Entire home/apt,73,2,6,2016-04-30,0.12,1,0
11648181,"Stylish, Central Flat, Private Patio, Parking",3510222,Olya,,Waterfront Communities-The Island,43.64976,-79.38712,Entire home/apt,119,4,329,2020-03-21,6.53,1,194
11653577,Modern 1 br Condo. Prime Location Spectacular View,21761190,Roksolana & Demetre,,Church-Yonge Corridor,43.65359,-79.37948,Entire home/apt,152,2,120,2020-04-07,2.42,2,276
11656333,Garden suite for 1 or 2 persons -,5845313,Catherine,,Dovercourt-Wallace Emerson-Junction,43.66057,-79.43333,Entire home/apt,90,7,0,,,4,365
11659485,A neat and nicely furnished room,9956811,Erica,,Mount Dennis,43.69014,-79.49619,Private room,127,3,0,,,11,365
11667594,CN Tower View,30551517,Vahan,,Waterfront Communities-The Island,43.64724,-79.39196,Entire home/apt,118,2,156,2018-04-10,3.08,2,201
11674218,Home Away from Home @ Fairview Mall,52080589,Lince,,Henry Farm,43.77468,-79.33289,Private room,75,360,6,2017-10-02,0.13,1,363
11675116,Cozy Bedroom in Toronto,7132461,Matt,,Maple Leaf,43.71092,-79.48676,Private room,39,1,8,2019-04-06,0.26,2,249
11675421,Bright Bsmt APT in Trendy Dufferin Grove,30654608,David,,Dufferin Grove,43.65764,-79.43526,Entire home/apt,75,3,228,2020-03-28,4.59,4,52
11676949,Entire house in the great Annex neighbourhood,776545,Donna,,Casa Loma,43.67581,-79.41176,Entire home/apt,200,2,39,2019-11-18,0.83,1,260
11678518,Perfect Condo - Heart of Downtown!,62026809,Karun,,Waterfront Communities-The Island,43.64241,-79.38225,Entire home/apt,98,1,8,2016-11-06,0.16,1,0
11678924,1-bdrm apt in the heart of Toronto!,25710991,Roman,,Waterfront Communities-The Island,43.64157,-79.38195,Entire home/apt,200,4,7,2016-09-26,0.15,1,0
11680705,Aircanada Center place Condo,61404130,Denis,,Waterfront Communities-The Island,43.64392,-79.37991,Entire home/apt,110,7,1,2016-03-28,0.02,1,0
11686047,Cat Sitting Holiday in Toronto,2781437,Alexis,,Annex,43.66743,-79.41813,Entire home/apt,45,5,10,2020-03-14,0.21,1,1
11688985,Furnished Bright 1-Bedroom Annex,31397373,Nadina,,Annex,43.6674,-79.40621,Entire home/apt,129,1,0,,,1,0
11690168,"modern, comfortable condominum",62110509,Mustafa,,Mimico (includes Humber Bay Shores),43.63097,-79.47523,Entire home/apt,119,1,8,2016-08-14,0.16,1,0
11692605,two bedroom house with yard & patio,4517650,Tim,,Roncesvalles,43.64126,-79.44455,Entire home/apt,96,2,8,2017-11-05,0.17,1,0
11698563,Luxury Bedroom in Downtown Toronto,8097511,Jessica,,Waterfront Communities-The Island,43.63977,-79.39869,Private room,90,1,35,2017-05-05,0.69,1,0
11698825,Garden Loft Suite (yonge/dundas and distillerie),8142107,Lisa,,Moss Park,43.65717,-79.36713,Entire home/apt,98,5,118,2020-04-06,2.42,4,335
11699928,"Downtown Entire Top Floor Suite,Free Parking &WiFi",23459764,John,,North Riverdale,43.67001,-79.34497,Entire home/apt,98,14,53,2020-03-01,1.07,4,364
11700702,Waterfront View Lake Ontario,7821474,Michael J,,Mimico (includes Humber Bay Shores),43.62681,-79.47968,Entire home/apt,100,1,1,2016-04-06,0.02,1,0
11718611,2 Bedroom Condo - Downtown Toronto,22771222,Edmund,,Bay Street Corridor,43.66449,-79.38527,Entire home/apt,250,2,26,2020-03-01,0.54,1,0
11720018,Madame Margot-lovely basement suite,29160168,Céline,,Woodbine Corridor,43.68398,-79.31256,Entire home/apt,100,5,17,2019-12-16,0.35,1,30
11720805,Newly Renovated Trendy Loft - Bright and Spacious,15942957,Kevin,,Waterfront Communities-The Island,43.64737,-79.39819,Entire home/apt,119,1,260,2020-02-09,5.26,2,265
11733971,Toronto - Central/Classic Location,62414567,Randolph,,Leaside-Bennington,43.69889,-79.37143,Entire home/apt,235,28,1,2016-07-08,0.02,1,322
11734857,Trendy King West Condo Core Downtown Toronto,10338247,Kevin,,Waterfront Communities-The Island,43.64385,-79.40198,Entire home/apt,127,3,31,2019-08-30,0.82,1,347
11735427,In-law Style Guest Suite,6369703,Dave & Julie,,Thistletown-Beaumond Heights,43.74002,-79.55827,Entire home/apt,75,15,19,2019-10-19,0.46,1,233
11738234,Modern Studio in Stunning Yorkville,62444556,Mitchell,,Rosedale-Moore Park,43.67094,-79.38479,Entire home/apt,119,2,9,2016-09-18,0.19,1,0
11741442,Urban townhouse with outdoor pool,7405633,Marisa,,Dufferin Grove,43.65646,-79.44569,Entire home/apt,164,4,0,,,1,0
11743123,Comfy Modern Central Toronto Apartment,14720783,Dovran,,Wychwood,43.67414,-79.42115,Entire home/apt,84,5,58,2020-05-05,1.23,3,365
11750535,Cozy Spacious One BED Suite Downtown,20408425,Nick,,Kensington-Chinatown,43.65588,-79.4036,Entire home/apt,110,7,12,2017-10-16,0.25,8,52
